weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,rain.1h,message,snow.1h
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817443.0,0.0,3414079.0,Olafsvik,200,-23.7142,64.8945,39.76,29.3,39.76,39.76,966.0,71.0,23.85,191.0,27.67,87.0,,,IS,1641813831.0,1641830424.0,966.0,965.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817445.0,-21600.0,4004293.0,Ixtapa,200,-105.2,20.7,63.23,63.43,63.23,63.23,1012.0,89.0,0.98,128.0,1.95,100.0,2.0,2003590.0,MX,1641821957.0,1641861423.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817447.0,32400.0,2027296.0,Aykhal,200,111.5,66.0,-3.59,-16.19,-3.59,-3.59,1016.0,88.0,9.04,170.0,18.14,100.0,2.0,49565.0,RU,1641782562.0,1641796773.0,1016.0,955.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817449.0,18000.0,1337617.0,Muli,200,73.5667,2.9167,82.27,87.19,82.27,82.27,1009.0,71.0,12.59,25.0,13.22,9.0,,,MV,1641777241.0,1641820306.0,1009.0,1009.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817451.0,-18000.0,3659544.0,Celica,200,-79.95,-4.1167,58.35,57.74,58.35,58.35,1016.0,82.0,0.78,233.0,1.28,68.0,,,EC,1641813414.0,1641857842.0,1016.0,852.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817450.0,-18000.0,5125771.0,Manhattan,200,-73.9662,40.7834,28.33,22.06,25.16,30.61,1019.0,53.0,5.75,0.0,20.71,20.0,1.0,5141.0,US,1641817168.0,1641851215.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817453.0,10800.0,289548.0,Umm Bāb,200,50.8072,25.2142,71.28,69.98,71.28,71.28,1017.0,40.0,2.28,253.0,1.9,0.0,1.0,7615.0,QA,1641785026.0,1641823449.0,1017.0,1010.0,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1641817454.0,0.0,3412093.0,Vestmannaeyjar,200,-20.2734,63.4427,38.39,27.18,38.39,38.39,972.0,81.0,25.32,240.0,,75.0,1.0,93.0,IS,1641811820.0,1641830783.0,,,2.2,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817455.0,10800.0,157014.0,Kisanga,200,37.7034,-7.4362,92.7,96.78,92.7,92.7,1007.0,44.0,4.38,76.0,6.98,100.0,,,TZ,1641784841.0,1641829925.0,1007.0,991.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817458.0,18000.0,515879.0,Oktyabr'skiy,200,53.471,54.4815,12.7,0.5,12.7,12.7,1028.0,77.0,9.06,181.0,28.61,100.0,,,RU,1641789821.0,1641817375.0,1028.0,1011.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817460.0,-28800.0,5354943.0,Half Moon Bay,200,-122.4286,37.4636,49.57,47.95,43.61,54.25,1029.0,87.0,4.61,320.0,,75.0,2.0,2037640.0,US,1641828251.0,1641863400.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,736.0,1641817461.0,25200.0,1488903.0,Turukhansk,200,87.9833,65.8167,-8.55,-21.15,-8.55,-8.55,1021.0,98.0,8.9,197.0,15.73,100.0,,,RU,1641787990.0,1641802636.0,1021.0,1014.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817463.0,0.0,3416888.0,Grindavik,200,-22.4338,63.8424,36.07,27.64,35.55,36.07,969.0,87.0,12.66,180.0,,75.0,1.0,90.0,IS,1641812639.0,1641831001.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,3804.0,1641817464.0,10800.0,544084.0,Koslan,200,48.8989,63.4564,1.29,-6.09,1.29,1.29,1017.0,99.0,3.31,224.0,7.05,84.0,,,RU,1641795249.0,1641814142.0,1017.0,1002.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817465.0,43200.0,4031637.0,Lavrentiya,200,-171.0,65.5833,-12.46,-25.06,-12.46,-12.46,1010.0,83.0,8.5,334.0,8.97,2.0,,,RU,1641936035.0,1641951784.0,1010.0,1009.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817466.0,-18000.0,4634662.0,Kingsport,200,-82.5618,36.5484,25.65,25.65,22.55,29.25,1031.0,68.0,0.0,0.0,,0.0,2.0,2035274.0,US,1641818543.0,1641853967.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817467.0,-18000.0,3543961.0,Beba,200,-79.7253,22.4437,62.87,63.18,62.87,62.87,1020.0,92.0,3.44,122.0,3.85,43.0,1.0,7252.0,CU,1641816036.0,1641855112.0,1020.0,1011.0,,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1609.0,1641817265.0,-18000.0,5134295.0,Rome,200,-75.4557,43.2128,18.39,18.39,16.72,19.83,1019.0,88.0,1.01,191.0,5.99,100.0,2.0,2007612.0,US,1641817967.0,1641851131.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817414.0,-18000.0,3932145.0,Pisco,200,-76.2167,-13.7,69.85,70.45,66.02,69.85,1015.0,83.0,3.44,180.0,,0.0,1.0,8691.0,PE,1641811557.0,1641857906.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817471.0,46800.0,2194098.0,Ahipara,200,173.1667,-35.1667,64.04,64.33,64.04,64.04,1022.0,89.0,3.85,157.0,4.65,88.0,,,NZ,1641835467.0,1641887107.0,1022.0,1021.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817472.0,18000.0,1512019.0,Aksarka,200,67.7975,66.5606,-18.58,-31.18,-18.58,-18.58,1014.0,98.0,5.12,231.0,4.99,91.0,,,RU,1641793715.0,1641806603.0,1014.0,1011.0,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,10000.0,1641817473.0,-25200.0,5955902.0,Fort Nelson,200,-122.7002,58.8053,-11.61,-21.1,-11.61,-11.61,1014.0,77.0,3.44,130.0,,100.0,1.0,986.0,CA,1641833737.0,1641858045.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817475.0,7200.0,701802.0,Markova,200,24.4138,48.6758,23.79,18.32,23.79,24.39,1017.0,84.0,4.23,22.0,4.18,99.0,2.0,2025952.0,UA,1641795165.0,1641825982.0,1017.0,960.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817464.0,-10800.0,3897347.0,Calama,200,-68.9333,-22.4667,58.57,56.75,58.57,58.57,1018.0,56.0,3.42,266.0,2.8,100.0,,,CL,1641808846.0,1641857120.0,1018.0,784.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1641817477.0,36000.0,2090021.0,Namatanai,200,152.4333,-3.6667,79.72,79.72,79.72,79.72,1011.0,83.0,6.2,259.0,8.66,87.0,,,PG,1641757668.0,1641802012.0,1011.0,1006.0,0.41,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817478.0,7200.0,909887.0,Luangwa,200,30.4167,-15.6167,87.33,92.12,87.33,87.33,1007.0,56.0,5.73,104.0,6.02,100.0,,,ZM,1641785753.0,1641832512.0,1007.0,971.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817479.0,3600.0,2935453.0,Dossenheim,200,8.6747,49.4503,41.68,38.75,38.68,44.55,1020.0,77.0,4.61,10.0,,20.0,2.0,45705.0,DE,1641799131.0,1641829574.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817481.0,25200.0,1581047.0,Ha Tinh,200,105.9,18.3333,68.67,69.69,68.67,68.67,1015.0,95.0,4.79,17.0,6.96,50.0,,,VN,1641771030.0,1641810993.0,1015.0,1014.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,966.0,1641817203.0,25200.0,1490256.0,Talnakh,200,88.3972,69.4865,-7.8,-20.4,-7.8,-7.8,1014.0,96.0,8.34,174.0,13.58,100.0,2.0,49144.0,RU,0.0,0.0,1014.0,1004.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,8295.0,1641817489.0,-10800.0,3402648.0,Carutapera,200,-46.02,-1.195,76.82,78.53,76.82,76.82,1013.0,92.0,3.94,220.0,6.17,100.0,,,BR,1641805552.0,1641849413.0,1013.0,1013.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817490.0,7200.0,88533.0,Awjilah,200,21.2869,29.1081,64.27,61.16,64.27,64.27,1009.0,16.0,24.92,243.0,29.97,49.0,,,LY,1641792588.0,1641830061.0,1009.0,1004.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817491.0,7200.0,3361934.0,Saldanha,200,17.9442,-33.0117,77.05,77.65,77.05,77.05,1009.0,68.0,13.56,321.0,16.35,9.0,1.0,1943.0,ZA,1641786614.0,1641837640.0,1009.0,1006.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817494.0,3600.0,2815642.0,Wächtersbach,200,9.2956,50.2551,41.25,39.27,37.29,43.86,1022.0,73.0,3.47,18.0,6.58,57.0,2.0,131554.0,DE,1641799186.0,1641829220.0,1022.0,1004.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817495.0,19800.0,1267390.0,Kavaratti,200,72.642,10.5669,80.83,83.71,80.83,80.83,1010.0,66.0,6.53,32.0,6.69,91.0,,,IN,1641778214.0,1641819778.0,1010.0,1009.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817368.0,-10800.0,3430988.0,Luján,200,-59.105,-34.5703,81.19,82.87,78.22,83.01,1014.0,57.0,1.99,23.0,4.0,17.0,2.0,2041226.0,AR,1641804884.0,1641856363.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817497.0,-21600.0,3980180.0,Frontera,200,-101.45,26.9333,47.32,44.47,47.32,47.32,1036.0,46.0,5.99,19.0,7.0,100.0,2.0,2040235.0,MX,1641821775.0,1641859804.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817498.0,19800.0,1272140.0,Dwārka,200,68.9678,22.2394,69.12,67.66,69.12,69.12,1015.0,41.0,7.67,36.0,9.86,0.0,,,IN,1641780324.0,1641819432.0,1015.0,1014.0,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,4828.0,1641817500.0,-25200.0,6089245.0,Norman Wells,200,-126.8329,65.282,-25.56,-38.16,-25.56,-25.56,1022.0,68.0,10.36,290.0,,100.0,1.0,951.0,CA,1641838905.0,1641854860.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817501.0,-21600.0,3652758.0,Puerto Baquerizo Moreno,200,-89.6,-0.9,72.01,73.18,72.01,72.01,1013.0,91.0,9.89,162.0,13.18,47.0,,,EC,1641816043.0,1641859846.0,1013.0,1003.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817502.0,-18000.0,3717588.0,Saint-Marc,200,-72.6938,19.1082,73.11,73.69,73.11,73.11,1018.0,76.0,5.41,104.0,5.68,23.0,,,HT,1641813981.0,1641853791.0,1018.0,1014.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817503.0,7200.0,3361142.0,Springbok,200,17.8865,-29.6643,63.18,62.82,63.18,63.18,1013.0,77.0,11.5,260.0,,100.0,1.0,1978.0,ZA,1641787098.0,1641837183.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817504.0,-10800.0,3883457.0,Lebu,200,-73.65,-37.6167,59.97,59.85,59.97,59.97,1017.0,89.0,8.93,184.0,15.1,12.0,,,CL,1641807891.0,1641860340.0,1017.0,1014.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,4700.0,1641817507.0,18000.0,1218612.0,Murgab,200,61.9714,37.4966,40.87,35.06,40.87,40.87,1022.0,93.0,9.22,90.0,,75.0,1.0,8990.0,TM,1641784005.0,1641819110.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817508.0,-10800.0,3860443.0,Comodoro Rivadavia,200,-67.5,-45.8667,73.26,71.92,73.26,73.26,1004.0,35.0,36.82,280.0,56.39,0.0,1.0,8284.0,AR,1641804812.0,1641860466.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817509.0,0.0,2282006.0,San-Pédro,200,-6.6363,4.7485,85.17,91.24,85.17,85.17,1010.0,65.0,8.41,171.0,5.84,80.0,,,CI,1641796673.0,1641839383.0,1010.0,1010.0,0.1,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817510.0,7200.0,372753.0,Kassala,200,36.4,15.451,95.72,92.53,95.72,95.72,1005.0,21.0,9.71,29.0,9.01,18.0,,,SD,1641787409.0,1641827983.0,1005.0,950.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817508.0,-18000.0,3936456.0,Lima,200,-77.0282,-12.0432,68.25,68.92,68.25,71.13,1015.0,88.0,12.66,160.0,,75.0,1.0,8682.0,PE,1641811923.0,1641857930.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817513.0,-14400.0,3579925.0,St. George's,200,-61.7485,12.0564,78.48,79.45,78.48,78.48,1015.0,73.0,13.8,80.0,,20.0,1.0,8781.0,GD,1641810622.0,1641851894.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817514.0,-21600.0,5044290.0,Saint Anthony,200,-93.218,45.0205,-8.64,-18.89,-15.11,-5.19,1034.0,75.0,4.0,350.0,10.0,0.0,2.0,2009535.0,US,1641822583.0,1641855043.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1641817515.0,28800.0,1720223.0,Callaguip,200,120.4867,18.0714,77.02,78.08,77.02,77.02,1013.0,78.0,8.05,10.0,,20.0,1.0,8159.0,PH,1641767501.0,1641807518.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817516.0,7200.0,894701.0,Bulawayo,200,28.5833,-20.15,74.16,74.05,74.16,74.16,1010.0,59.0,5.48,46.0,7.36,97.0,,,ZW,1641785697.0,1641833448.0,1010.0,867.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817518.0,39600.0,2121025.0,Srednekolymsk,200,153.6833,67.45,-24.5,-24.5,-24.5,-24.5,1031.0,100.0,2.73,170.0,2.86,81.0,,,RU,1641774498.0,1641784583.0,1031.0,1028.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817519.0,-18000.0,3698608.0,Celendín,200,-78.1517,-6.8703,48.72,48.72,48.72,48.72,1018.0,84.0,0.94,335.0,2.91,96.0,1.0,8670.0,PE,1641812712.0,1641857680.0,1018.0,749.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817520.0,19800.0,1235846.0,Matara,200,80.5353,5.9485,76.95,78.42,76.95,76.95,1010.0,87.0,4.85,56.0,5.73,100.0,,,LK,1641775863.0,1641818338.0,1010.0,1009.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817521.0,-32400.0,5859699.0,College,200,-147.8028,64.8569,-3.44,-16.04,-6.54,6.46,1002.0,60.0,6.91,70.0,,75.0,1.0,7683.0,US,1641843533.0,1641860301.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817524.0,-18000.0,3653967.0,Muisne,200,-80.0333,0.6,75.27,76.64,75.27,75.27,1013.0,88.0,8.34,194.0,12.12,100.0,,,EC,1641813891.0,1641857405.0,1013.0,1013.0,0.15,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817525.0,32400.0,2021017.0,Kysyl-Syr,200,122.7617,63.8986,-35.23,-47.83,-35.23,-35.23,1032.0,99.0,3.94,106.0,5.41,39.0,,,RU,1641777881.0,1641796046.0,1032.0,1019.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817526.0,19800.0,1260206.0,Pāsighāt,200,95.3333,28.0667,65.08,64.26,65.08,65.08,1015.0,63.0,3.71,338.0,3.06,37.0,,,IN,1641774685.0,1641812411.0,1015.0,996.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817527.0,28800.0,1789289.0,Dayong,200,118.2898,25.0209,62.28,61.77,62.28,62.28,1018.0,76.0,2.95,139.0,3.89,99.0,1.0,9649.0,CN,1641768806.0,1641807268.0,1018.0,1014.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817528.0,-3600.0,3372964.0,Lagoa,200,-27.9833,39.05,61.65,61.09,61.65,61.65,1012.0,76.0,23.71,180.0,28.23,100.0,,,PT,1641805841.0,1641840464.0,1012.0,1003.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817530.0,0.0,2649089.0,Fraserburgh,200,-2.0184,57.6874,42.08,31.51,41.72,44.98,1008.0,85.0,28.66,178.0,45.16,100.0,2.0,2001798.0,GB,1641804312.0,1641829526.0,1008.0,1005.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817531.0,32400.0,1636308.0,Manokwari,200,134.0833,-0.8667,79.92,79.92,79.92,79.92,1011.0,81.0,6.08,305.0,8.43,78.0,,,ID,1641762346.0,1641806145.0,1011.0,1002.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817532.0,0.0,2514651.0,Los Llanos de Aridane,200,-17.9182,28.6585,64.13,63.3,64.13,65.95,1019.0,65.0,3.0,263.0,8.01,0.0,2.0,2002582.0,ES,1641801940.0,1641839532.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817533.0,-10800.0,3457708.0,Maricá,200,-42.8186,-22.9194,72.75,74.14,71.55,75.85,1012.0,94.0,2.01,7.0,3.51,100.0,1.0,8429.0,BR,1641802523.0,1641850905.0,1012.0,1010.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817534.0,10800.0,158214.0,Kasulu,200,30.1025,-4.5767,76.77,77.11,76.77,76.77,1009.0,63.0,4.59,100.0,4.76,93.0,1.0,2609.0,TZ,1641786948.0,1641831468.0,1009.0,871.0,0.55,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1641817536.0,39600.0,2138522.0,Poya,200,165.15,-21.35,75.06,76.06,75.06,75.06,1011.0,81.0,9.64,126.0,12.8,16.0,,,NC,1641752769.0,1641800806.0,1011.0,1010.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817537.0,3600.0,6542044.0,Nettuno,200,12.679,41.4826,51.85,49.05,48.06,55.31,1000.0,49.0,7.45,32.0,8.01,38.0,2.0,2005143.0,IT,1641796500.0,1641830282.0,1000.0,996.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817538.0,28800.0,1809263.0,Guozhen,200,107.359,34.3659,38.44,38.44,38.44,38.44,1031.0,52.0,2.84,210.0,3.87,9.0,,,CN,1641772642.0,1641808681.0,1031.0,964.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817539.0,28800.0,1803331.0,Linxia Chengguanzhen,200,103.2064,35.6003,28.0,28.0,28.0,28.0,1027.0,54.0,0.87,68.0,1.25,0.0,,,CN,1641773819.0,1641809497.0,1027.0,814.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817540.0,25200.0,1489656.0,Teya,200,92.6267,60.3778,-4.07,-16.67,-4.07,-4.07,1030.0,92.0,8.41,240.0,23.67,98.0,,,RU,1641782862.0,1641805534.0,1030.0,1003.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817542.0,-14400.0,3637623.0,Lagunillas,200,-71.2595,10.1301,73.78,74.14,73.78,73.78,1014.0,70.0,6.35,110.0,8.25,16.0,,,VE,1641812713.0,1641854370.0,1014.0,1014.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817543.0,-18000.0,3691954.0,Sechura,200,-80.8222,-5.5569,69.6,70.12,69.6,69.6,1015.0,82.0,6.2,172.0,10.92,41.0,,,PE,1641813483.0,1641858192.0,1015.0,1013.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817544.0,18000.0,1505965.0,Igrim,200,64.4162,63.1906,9.84,-0.02,9.84,9.84,1016.0,94.0,5.88,203.0,16.71,100.0,,,RU,1641791336.0,1641810604.0,1016.0,1014.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817545.0,39600.0,2134814.0,Sola,200,167.55,-13.8833,77.67,79.56,77.67,77.67,1007.0,94.0,0.0,0.0,,75.0,1.0,7307.0,VU,1641753011.0,1641799412.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817546.0,32400.0,2112802.0,Hasaki,200,140.8333,35.7333,42.73,35.91,39.49,43.2,1020.0,59.0,13.11,50.0,13.51,100.0,1.0,7955.0,JP,1641764809.0,1641800441.0,1020.0,1019.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817548.0,10800.0,101312.0,Turaif,200,38.6637,31.6725,57.45,55.81,57.45,57.45,1013.0,62.0,4.61,260.0,,75.0,1.0,7432.0,SA,1641788753.0,1641825552.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817549.0,19800.0,1252925.0,Warora,200,79.0,20.2333,78.1,78.19,78.1,78.1,1011.0,55.0,6.06,354.0,8.25,31.0,,,IN,1641777693.0,1641817246.0,1011.0,988.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,8000.0,1641817550.0,0.0,2610343.0,Vestmanna,200,-7.1664,62.1564,43.72,37.69,43.72,43.72,989.0,93.0,11.5,170.0,,100.0,1.0,1596.0,FO,1641807806.0,1641828504.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,502.0,1641817551.0,10800.0,503772.0,Puteyets,200,57.091,65.1716,4.96,4.96,4.96,4.96,1016.0,98.0,1.39,256.0,1.34,100.0,,,RU,1641794728.0,1641810730.0,1016.0,1010.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817554.0,-18000.0,3667070.0,Timbiquí,200,-77.6654,2.7717,73.2,74.7,73.2,73.2,1013.0,95.0,5.35,188.0,12.59,83.0,,,CO,1641813532.0,1641856626.0,1013.0,1012.0,0.5,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817556.0,3600.0,6453352.0,Vaksdal,200,5.8227,60.5903,40.3,35.44,40.3,40.3,1022.0,79.0,7.11,91.0,6.4,66.0,1.0,1612.0,NO,1641803789.0,1641826285.0,1022.0,1009.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,2267.0,1641817557.0,10800.0,515246.0,Onega,200,38.1404,63.9061,1.15,-9.78,1.15,1.15,1023.0,99.0,5.44,279.0,13.22,100.0,,,RU,1641798170.0,1641816386.0,1023.0,1018.0,,,
