weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669544.0,10800.0,149050.0,Uvinza,200,30.3911,-5.1036,295.23,294.69,295.23,295.23,1015.0,46.0,1015.0,906.0,1.28,232.0,1.94,9.0,TZ,1627618086.0,1627660887.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669544.0,10800.0,582447.0,Almaznyy,200,40.045,48.0448,298.23,298.15,298.23,298.23,1009.0,52.0,1009.0,984.0,3.11,244.0,5.13,4.0,RU,1627609989.0,1627664350.0,1.0,8971.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669544.0,10800.0,487928.0,Novikovo,200,37.8879,51.1537,296.46,296.54,296.46,296.46,1008.0,65.0,1008.0,993.0,4.32,335.0,8.8,70.0,RU,1627609830.0,1627665544.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669544.0,-10800.0,3465080.0,Cruzeiro do Sul,200,-51.9853,-29.5128,288.63,287.57,285.23,289.53,1028.0,51.0,1028.0,1025.0,1.71,155.0,1.96,0.0,BR,1627640020.0,1627678493.0,2.0,2009957.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669544.0,-14400.0,3663693.0,Jutaí,200,-68.9,-5.1833,302.79,301.57,302.79,302.79,1015.0,30.0,1015.0,1004.0,1.93,149.0,3.3,80.0,BR,1627641920.0,1627684711.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669544.0,-18000.0,4726521.0,San Patricio,200,-97.5169,28.017,305.9,309.5,304.06,307.6,1016.0,52.0,1016.0,1015.0,1.97,63.0,1.88,40.0,US,1627645896.0,1627694472.0,2.0,2040001.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669544.0,18000.0,1513491.0,Yangi Marg`ilon,200,71.7189,40.4272,300.55,300.01,296.83,300.55,1008.0,34.0,,,2.06,110.0,,17.0,UZ,1627603702.0,1627655434.0,1.0,9014.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669545.0,10800.0,1078553.0,Ampanihy,200,44.75,-24.7,293.45,293.31,293.45,293.45,1026.0,68.0,1026.0,1000.0,3.8,166.0,7.69,4.0,MG,1627616330.0,1627655751.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669545.0,-10800.0,3471451.0,Arraial do Cabo,200,-42.0278,-22.9661,292.07,291.27,292.07,297.13,1025.0,48.0,,,5.66,250.0,,0.0,BR,1627636985.0,1627676748.0,1.0,8326.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669545.0,-10800.0,3389822.0,Salinópolis,200,-47.3561,-0.6136,301.95,305.27,301.95,301.95,1013.0,69.0,1013.0,1013.0,3.63,49.0,4.03,22.0,BR,1627636384.0,1627679906.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669545.0,28800.0,1637001.0,Biak,200,122.8766,-0.9131,296.9,297.63,296.9,296.9,1012.0,88.0,1012.0,991.0,2.39,241.0,3.54,57.0,ID,1627681951.0,1627725426.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669545.0,7200.0,2938284.0,Demmin,200,13.0314,53.9076,297.04,296.84,294.1,297.04,1006.0,52.0,1006.0,1005.0,3.76,269.0,6.99,40.0,DE,1627615104.0,1627672201.0,2.0,145141.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669545.0,-14400.0,5110365.0,Broome,200,-75.833,42.2506,294.19,293.97,291.58,296.02,998.0,62.0,,,1.34,315.0,3.58,75.0,US,1627638858.0,1627691102.0,2.0,2036074.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669270.0,36000.0,2159220.0,Mackay,200,149.2,-21.15,292.42,292.75,291.51,292.42,1018.0,90.0,1018.0,1017.0,2.22,155.0,2.99,40.0,AU,1627677310.0,1627717432.0,2.0,254970.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669545.0,7200.0,2619154.0,Kalundborg,200,11.0886,55.6795,291.86,291.74,291.67,293.38,1004.0,75.0,1004.0,1003.0,10.13,253.0,11.36,28.0,DK,1627615059.0,1627673179.0,2.0,2033603.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669546.0,43200.0,2127202.0,Anadyr,200,177.4833,64.75,278.15,275.26,278.15,278.43,1003.0,86.0,,,3.58,320.0,,40.0,RU,1627657558.0,1627723608.0,2.0,47746.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669546.0,7200.0,3355672.0,Lüderitz,200,15.1594,-26.6481,293.15,292.2,293.15,293.15,1023.0,38.0,1023.0,1019.0,3.43,153.0,3.95,0.0,NA,1627623620.0,1627662664.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669546.0,7200.0,779554.0,Honningsvåg,200,25.9704,70.9821,282.13,279.09,282.13,282.13,1000.0,83.0,1000.0,994.0,6.01,74.0,6.49,100.0,NO,0.0,0.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669546.0,0.0,3372472.0,Vila Franca do Campo,200,-25.4333,37.7167,295.38,295.46,295.38,295.38,1028.0,69.0,1028.0,1025.0,3.03,19.0,5.2,68.0,PT,1627627421.0,1627678347.0,1.0,6899.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669546.0,28800.0,1788206.0,Xixiang,200,112.865,35.1628,300.14,302.59,300.14,300.14,997.0,77.0,997.0,982.0,0.98,328.0,1.04,18.0,CN,1627680995.0,1627731188.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669546.0,-14400.0,3468020.0,Camapuã,200,-54.0439,-19.5314,297.29,295.99,297.29,297.29,1019.0,9.0,1019.0,973.0,3.0,104.0,2.78,29.0,BR,1627639555.0,1627679946.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669546.0,19800.0,1250161.0,Batticaloa,200,81.6924,7.7102,301.02,304.64,301.02,301.02,1010.0,78.0,1010.0,1009.0,2.24,347.0,2.68,6.0,LK,1627604738.0,1627649610.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669546.0,-10800.0,3470137.0,Belmonte,200,-38.8828,-15.8631,295.15,295.6,293.43,295.15,1021.0,84.0,1021.0,1020.0,7.49,173.0,10.79,100.0,BR,1627635597.0,1627676627.0,1.0,8436.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669546.0,-21600.0,3597966.0,Conguaco,200,-90.0311,14.0442,300.09,300.82,300.09,300.09,1013.0,55.0,1013.0,874.0,4.14,58.0,6.22,34.0,GT,1627645424.0,1627691350.0,1.0,7209.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,9656.0,1627669447.0,-18000.0,3533462.0,Acapulco de Juárez,200,-99.8901,16.8634,303.05,307.95,303.05,303.05,1013.0,70.0,,,2.06,20.0,,90.0,MX,1627647544.0,1627693962.0,1.0,7103.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669547.0,10800.0,593406.0,Varėna,200,24.5667,54.2167,295.51,295.37,293.42,295.51,1006.0,60.0,1006.0,992.0,2.85,247.0,7.91,48.0,LT,1627612247.0,1627669522.0,1.0,1883.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669547.0,19800.0,1272145.0,Dwārāhāt,200,79.4333,29.7833,293.14,293.6,293.14,293.14,1005.0,92.0,1005.0,855.0,1.47,67.0,1.46,98.0,IN,1627603218.0,1627652215.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669547.0,-28800.0,5861897.0,Fairbanks,200,-147.7164,64.8378,289.01,288.64,287.86,290.34,1016.0,76.0,,,0.0,0.0,,90.0,US,1627649126.0,1627715336.0,2.0,2017395.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669547.0,3600.0,2654970.0,Brae,200,-1.353,60.3964,286.1,285.49,286.1,286.1,1005.0,78.0,1005.0,1004.0,5.92,4.0,6.8,61.0,GB,1627616336.0,1627677874.0,1.0,1438.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669547.0,-21600.0,5882953.0,Aklavik,200,-135.0107,68.2191,295.15,294.69,295.15,295.61,1011.0,49.0,,,3.09,170.0,,40.0,CA,1627643012.0,1627715352.0,1.0,821.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669395.0,28800.0,2012956.0,Yerbogachën,200,108.0108,61.2767,286.23,285.11,286.23,286.23,1013.0,58.0,1013.0,980.0,2.65,95.0,8.13,5.0,RU,1627676198.0,1627738314.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669547.0,39600.0,2109701.0,Auki,200,160.7034,-8.7676,298.1,298.95,298.1,298.1,1010.0,88.0,1010.0,1003.0,1.43,101.0,1.48,75.0,SB,1627673500.0,1627715720.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669547.0,18000.0,1507565.0,Dalmatovo,200,62.9362,56.26,288.18,288.25,288.18,288.18,1004.0,96.0,1004.0,992.0,4.49,233.0,10.59,66.0,RU,1627602418.0,1627660933.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669547.0,-36000.0,5850554.0,Makakilo City,200,-158.0858,21.3469,298.94,299.25,298.31,299.33,1019.0,64.0,,,2.06,110.0,,75.0,US,1627661104.0,1627708335.0,2.0,47742.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669547.0,36000.0,2145554.0,Ulladulla,200,150.4667,-35.35,287.65,286.1,283.08,287.65,1014.0,36.0,1014.0,1010.0,3.29,322.0,8.77,36.0,AU,1627678463.0,1627715671.0,1.0,9594.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669548.0,3600.0,2270385.0,Camacha,200,-16.3333,33.0833,294.83,294.96,294.83,295.57,1021.0,73.0,,,7.72,20.0,,75.0,PT,1627625830.0,1627675570.0,1.0,6902.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669548.0,-18000.0,3690654.0,Yurimaguas,200,-76.0833,-5.9,299.24,299.24,299.24,299.24,1017.0,65.0,1017.0,1002.0,3.09,110.0,,40.0,PE,1627643702.0,1627686378.0,1.0,8674.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669548.0,10800.0,535839.0,Leshukonskoye,200,45.7622,64.8989,285.53,284.76,285.53,285.53,1000.0,74.0,1000.0,995.0,2.5,74.0,7.96,98.0,RU,1627602538.0,1627669057.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669268.0,-14400.0,3576994.0,Cockburn Town,200,-71.1419,21.4612,301.37,305.48,301.37,301.37,1018.0,78.0,1018.0,1017.0,7.72,106.0,8.91,0.0,TC,1627640221.0,1627687486.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,5286.0,1627669548.0,-18000.0,3697441.0,El Alto,200,-81.2147,-4.2714,295.96,296.05,295.96,295.96,1011.0,67.0,1011.0,981.0,6.73,228.0,6.21,77.0,PE,1627644802.0,1627687740.0,1.0,8685.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669548.0,28800.0,2063042.0,Port Hedland,200,118.5667,-20.3167,292.18,292.44,292.18,292.18,1015.0,88.0,,,3.6,250.0,,5.0,AU,1627684585.0,1627724860.0,1.0,9585.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669548.0,36000.0,2171722.0,Charters Towers,200,146.2667,-20.1,292.09,292.29,292.09,292.09,1017.0,86.0,1017.0,980.0,4.71,42.0,6.91,67.0,AU,1627677920.0,1627718230.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669549.0,-18000.0,3703523.0,Palmas Bellas,200,-80.0867,9.2319,300.34,304.2,299.26,301.12,1011.0,88.0,1011.0,1009.0,2.83,292.0,4.17,100.0,PA,1627643443.0,1627688558.0,2.0,2040437.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669549.0,10800.0,535113.0,Lipin Bor,200,37.9763,60.2622,291.46,291.12,291.46,291.46,1000.0,68.0,1000.0,985.0,2.34,283.0,2.53,77.0,RU,1627606939.0,1627668393.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669549.0,28800.0,1791464.0,Wenling,200,121.36,28.3669,299.21,299.21,299.21,299.21,999.0,95.0,999.0,997.0,3.61,201.0,6.68,100.0,CN,1627679741.0,1627728364.0,2.0,2016515.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669549.0,-14400.0,3870282.0,Talcahuano,200,-73.1167,-36.7167,283.97,283.25,283.97,283.97,1020.0,82.0,,,2.57,220.0,,75.0,CL,1627645908.0,1627682748.0,1.0,8499.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669549.0,39600.0,2126123.0,Chokurdakh,200,147.9167,70.6333,283.93,282.42,283.93,283.93,1012.0,52.0,1012.0,1008.0,4.77,204.0,9.12,100.0,RU,1627656628.0,1627738730.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669549.0,32400.0,2021017.0,Kysyl-Syr,200,122.7617,63.8986,286.34,284.99,286.34,286.34,1017.0,49.0,1017.0,1006.0,0.33,341.0,0.58,10.0,RU,1627671265.0,1627736167.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669549.0,19800.0,1244926.0,Hambantota,200,81.1185,6.1241,300.34,303.64,300.34,300.34,1011.0,83.0,,,6.17,250.0,,0.0,LK,1627605006.0,1627649618.0,1.0,9124.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669550.0,19800.0,1267390.0,Kavaratti,200,72.642,10.5669,301.17,304.99,301.17,301.17,1013.0,78.0,1013.0,1011.0,6.18,286.0,8.63,100.0,IN,1627606673.0,1627652020.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669327.0,-10800.0,3403395.0,Cândido Mendes,200,-45.7167,-1.4467,301.02,305.53,301.02,301.02,1013.0,84.0,1013.0,1012.0,2.27,65.0,4.34,32.0,BR,1627636058.0,1627679446.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669550.0,-18000.0,3530839.0,China,200,-99.2333,25.7,307.46,309.39,307.46,307.46,1016.0,41.0,1016.0,1000.0,3.44,96.0,3.47,19.0,MX,1627646549.0,1627694642.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669550.0,7200.0,780687.0,Berlevåg,200,29.0864,70.8578,282.21,279.17,282.21,282.21,1001.0,78.0,1001.0,1000.0,6.09,119.0,7.04,97.0,NO,0.0,0.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669550.0,32400.0,1862505.0,Hirara,200,125.2833,24.8,301.6,307.94,301.6,301.6,1001.0,88.0,1001.0,998.0,6.93,197.0,8.05,95.0,JP,1627679167.0,1627727055.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669550.0,-14400.0,4513583.0,Hamilton,200,-84.5333,39.1834,301.42,302.77,299.4,302.79,1016.0,58.0,,,1.34,169.0,4.02,40.0,US,1627641409.0,1627692727.0,2.0,2005257.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669550.0,7200.0,779350.0,Karasjok,200,25.5112,69.4719,283.21,282.33,283.21,283.21,999.0,79.0,999.0,981.0,4.92,86.0,6.46,100.0,NO,1627602404.0,1627678911.0,1.0,1646.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669550.0,10800.0,515175.0,Oparino,200,48.2783,59.8518,288.9,288.8,288.9,288.9,1003.0,87.0,1003.0,982.0,1.73,182.0,1.74,41.0,RU,1627604637.0,1627665751.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669550.0,-10800.0,3393692.0,Itarema,200,-39.9167,-2.9248,302.54,305.76,302.54,302.54,1012.0,65.0,1012.0,1010.0,7.53,75.0,8.44,39.0,BR,1627634784.0,1627677936.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669550.0,-18000.0,3694112.0,Paita,200,-81.1144,-5.0892,297.46,297.77,297.46,297.46,1012.0,70.0,1012.0,1008.0,6.01,201.0,6.03,80.0,PE,1627644844.0,1627687650.0,1.0,8685.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669551.0,10800.0,548333.0,Kirs,200,52.2447,59.3388,287.82,287.88,287.82,287.82,1003.0,97.0,1003.0,984.0,1.46,329.0,1.83,12.0,RU,1627603892.0,1627664591.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669551.0,-25200.0,5384339.0,Port Hueneme,200,-119.1951,34.1478,297.03,297.35,291.2,311.59,1015.0,72.0,,,4.63,290.0,,90.0,US,1627650399.0,1627700373.0,1.0,5254.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669551.0,32400.0,2112802.0,Hasaki,200,140.8333,35.7333,296.16,296.74,294.31,296.37,1002.0,85.0,1002.0,1002.0,3.67,31.0,4.68,0.0,JP,1627674206.0,1627724552.0,1.0,7955.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669551.0,10800.0,654899.0,Kajaani,200,27.7285,64.2273,287.18,287.09,287.18,287.18,993.0,94.0,,,2.06,80.0,,0.0,FI,1627607327.0,1627672924.0,1.0,1344.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669551.0,43200.0,2208248.0,Kaitangata,200,169.8464,-46.2817,283.11,282.77,283.11,283.11,1011.0,83.0,1011.0,1010.0,1.48,287.0,2.46,99.0,NZ,1627675359.0,1627709473.0,2.0,2000217.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669551.0,-10800.0,3395981.0,Maceió,200,-35.7353,-9.6658,300.84,302.67,300.84,300.84,1017.0,65.0,,,5.66,170.0,,40.0,BR,1627634324.0,1627676389.0,1.0,8413.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669551.0,10800.0,519016.0,Novobessergenevka,200,38.8462,47.1847,299.75,299.75,299.75,299.75,1009.0,65.0,1009.0,1008.0,3.12,301.0,4.86,60.0,RU,1627610448.0,1627664467.0,2.0,2000995.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669552.0,28800.0,1651103.0,Atambua,200,124.8925,-9.1061,294.31,294.7,294.31,294.31,1013.0,85.0,1013.0,974.0,1.66,168.0,1.89,54.0,ID,1627682121.0,1627724288.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669552.0,32400.0,2015833.0,Svobodnyy,200,128.1333,51.4,287.88,287.94,287.88,287.88,1003.0,97.0,1003.0,982.0,3.47,11.0,6.42,36.0,RU,1627674580.0,1627730274.0,,,,0.2,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669552.0,28800.0,1701054.0,Marawi,200,124.2928,7.9986,294.07,294.49,294.07,294.07,1012.0,87.0,1012.0,932.0,1.5,146.0,1.53,96.0,PH,1627680897.0,1627725800.0,2.0,2007154.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669552.0,-14400.0,3893726.0,Constitución,200,-72.4167,-35.3333,288.4,287.52,288.4,288.4,1019.0,59.0,1019.0,1015.0,4.34,220.0,4.72,35.0,CL,1627645571.0,1627682748.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669552.0,10800.0,103630.0,Najrān,200,44.1277,17.4924,306.51,305.05,306.51,306.51,1005.0,26.0,1005.0,870.0,7.55,309.0,8.69,87.0,SA,1627612916.0,1627659463.0,1.0,7421.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669552.0,7200.0,884814.0,Mvuma,200,30.5283,-19.2792,285.49,283.95,285.49,285.49,1029.0,45.0,1029.0,874.0,5.26,139.0,12.47,3.0,ZW,1627619241.0,1627659666.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669552.0,25200.0,1503037.0,Kodinsk,200,99.1844,58.6881,287.55,287.47,287.55,287.55,1011.0,93.0,1011.0,992.0,1.29,236.0,1.42,100.0,RU,1627679392.0,1627739357.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669553.0,28800.0,2036418.0,Jishu,200,126.8,44.3167,294.76,295.54,294.76,294.76,998.0,98.0,998.0,970.0,2.42,109.0,4.61,99.0,CN,1627676314.0,1627729180.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669553.0,36000.0,2013279.0,Vostok,200,135.8833,46.4856,292.76,293.26,292.76,292.76,1004.0,95.0,1004.0,937.0,1.6,118.0,1.5,100.0,RU,1627673745.0,1627727388.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669553.0,-10800.0,3837213.0,San Juan,200,-68.5364,-31.5375,292.85,291.22,292.85,292.85,1014.0,13.0,1014.0,941.0,2.92,53.0,3.53,0.0,AR,1627644207.0,1627682250.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669553.0,-10800.0,3860443.0,Comodoro Rivadavia,200,-67.5,-45.8667,286.07,284.1,286.07,286.07,1009.0,26.0,,,13.89,280.0,19.55,20.0,AR,1627645877.0,1627680083.0,1.0,8284.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669553.0,10800.0,6201197.0,Muhafazat Lahij,200,44.5833,13.1667,302.58,305.11,302.58,302.58,1007.0,61.0,1007.0,956.0,0.45,63.0,1.22,81.0,YE,1627613187.0,1627658974.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669554.0,28800.0,2030065.0,Mandalgovi,200,106.2708,45.7625,286.25,285.65,286.25,286.25,1007.0,78.0,1007.0,853.0,7.9,349.0,12.83,2.0,MN,1627680991.0,1627734357.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669554.0,19800.0,1224061.0,Wattegama,200,81.4808,6.7989,299.66,299.66,299.66,299.66,1011.0,69.0,1011.0,998.0,2.39,232.0,5.09,4.0,LK,1627604864.0,1627649586.0,1.0,9124.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669554.0,7200.0,776597.0,Augustów,200,22.9798,53.8432,292.73,292.31,292.73,292.73,1006.0,60.0,1006.0,992.0,4.93,235.0,11.5,82.0,PL,1627612731.0,1627669799.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669554.0,-14400.0,3901969.0,Urubichá,200,-62.95,-15.3833,301.45,300.08,301.45,301.45,1018.0,19.0,1018.0,986.0,0.36,134.0,0.94,25.0,BO,1627641331.0,1627682445.0,,,,,
