weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,message,rain.1h
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750034.0,-14400.0,5972291.0,Havre-St-Pierre,200,-63.5986,50.2334,55.76,55.45,55.76,55.76,997.0,94.0,14.97,260.0,90.0,1.0,812.0,CA,1627720907.0,1627775975.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750039.0,-9000.0,5911440.0,Burgeo,200,-57.6152,47.6167,61.3,61.32,61.3,61.3,1001.0,89.0,21.94,239.0,63.0,,,CA,1627720010.0,1627774001.0,1001.0,1001.0,31.63,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750040.0,14400.0,1106643.0,Quatre Cocos,200,57.7625,-20.2078,69.1,68.81,69.1,69.91,1026.0,66.0,16.89,118.0,4.0,2.0,2002134.0,MU,1627699164.0,1627739467.0,1026.0,1022.0,21.63,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750042.0,-25200.0,5746545.0,Portland,200,-122.6762,45.5234,74.53,74.46,68.94,79.59,1015.0,59.0,1.01,344.0,90.0,2.0,2008548.0,US,1627736025.0,1627789213.0,,,3.0,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750044.0,28800.0,1685422.0,Sulangan,200,123.7228,11.1373,84.56,93.16,84.56,84.56,1008.0,74.0,13.31,224.0,89.0,,,PH,1627767186.0,1627812580.0,1008.0,1008.0,15.12,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750045.0,43200.0,2122090.0,Pevek,200,170.3133,69.7008,34.84,34.84,34.84,34.84,1006.0,81.0,2.28,157.0,94.0,,,RU,1627740798.0,1627816605.0,1006.0,1000.0,2.48,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750046.0,3600.0,2618795.0,Klaksvík,200,-6.589,62.2266,52.72,51.35,52.72,52.72,1013.0,78.0,16.37,359.0,99.0,1.0,1596.0,FO,1627703294.0,1627766224.0,1013.0,1010.0,16.73,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627749965.0,7200.0,3194114.0,Omiš,200,16.6886,43.4447,94.93,96.84,90.45,94.93,1008.0,36.0,4.5,127.0,0.0,1.0,6387.0,HR,1627702906.0,1627755440.0,1008.0,1006.0,6.11,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750048.0,18000.0,1496511.0,Novy Urengoy,200,76.6333,66.0833,55.13,53.44,55.13,55.13,1007.0,66.0,6.33,276.0,80.0,,,RU,1627680841.0,1627748732.0,1007.0,1001.0,10.11,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750050.0,-28800.0,5866063.0,Kenai,200,-151.2583,60.5544,54.18,53.56,53.65,56.03,1021.0,91.0,0.0,0.0,75.0,1.0,7680.0,US,1627738851.0,1627800107.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750053.0,-18000.0,3946985.0,Caracollo,200,-70.6603,-14.9165,55.96,52.72,55.96,55.96,1014.0,31.0,9.73,287.0,12.0,,,PE,1627729522.0,1627770750.0,1014.0,649.0,15.59,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750054.0,28800.0,2068110.0,Kununurra,200,128.7333,-15.7667,69.78,70.59,69.78,69.78,1012.0,88.0,3.44,30.0,5.0,1.0,9587.0,AU,1627768129.0,1627809231.0,,,,,0.27
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750056.0,10800.0,321122.0,Bilecik Province,200,30.1667,40.0,88.47,88.25,82.02,88.48,1010.0,39.0,5.28,14.0,13.0,1.0,6988.0,TR,1627700201.0,1627751676.0,1010.0,914.0,5.35,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750058.0,-7200.0,3421719.0,Narsaq,200,-46.05,60.9167,64.62,63.82,64.62,64.62,1016.0,65.0,3.71,238.0,88.0,1.0,47.0,GL,1627713400.0,1627775059.0,1016.0,1013.0,3.53,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750060.0,7200.0,924492.0,Ntcheu,200,34.6359,-14.8203,59.56,58.73,59.56,59.56,1026.0,75.0,6.44,164.0,46.0,,,MW,1627704248.0,1627745483.0,1026.0,898.0,19.3,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,7023.0,1627750062.0,36000.0,2023584.0,Imeni Poliny Osipenko,200,136.4853,52.4201,48.13,43.14,48.13,48.13,1015.0,98.0,11.77,348.0,100.0,,,RU,1627758821.0,1627814819.0,1015.0,1006.0,20.58,,2.46
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750035.0,-14400.0,3893629.0,Coquimbo,200,-71.3436,-29.9533,55.13,53.67,55.13,55.13,1020.0,71.0,10.36,260.0,20.0,1.0,8514.0,CL,1627731070.0,1627769530.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750064.0,34200.0,2063056.0,Port Augusta,200,137.7667,-32.5,52.7,51.71,50.14,52.7,1012.0,86.0,11.34,194.0,100.0,2.0,2012077.0,AU,1627767537.0,1627805488.0,1012.0,1012.0,20.54,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750065.0,-14400.0,3542455.0,Remedios,200,-79.5458,22.4947,90.52,103.12,90.52,90.52,1018.0,69.0,10.38,65.0,8.0,1.0,7252.0,CU,1627728565.0,1627775971.0,1018.0,1016.0,9.91,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750066.0,-10800.0,3391889.0,Pitimbu,200,-34.8086,-7.4706,86.59,99.0,86.59,86.59,1017.0,75.0,17.83,151.0,30.0,1.0,8391.0,BR,1627720313.0,1627762751.0,1017.0,1016.0,22.55,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750067.0,0.0,2632287.0,Dalvik,200,-18.5286,65.9702,62.53,61.02,62.53,62.53,1013.0,54.0,5.91,23.0,51.0,1.0,83.0,IS,1627703832.0,1627771418.0,1013.0,1012.0,4.61,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750070.0,-25200.0,5380437.0,Pacific Grove,200,-121.9166,36.6177,61.25,61.21,58.08,65.8,1018.0,88.0,5.01,160.0,90.0,2.0,2009350.0,US,1627737187.0,1627787687.0,,,11.99,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750071.0,10800.0,10722858.0,Forsytheganj,200,29.7333,52.6333,76.32,76.33,76.32,76.32,1008.0,57.0,1.66,44.0,98.0,,,BY,1627697922.0,1627754162.0,1008.0,992.0,1.74,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750072.0,7200.0,2522890.0,Tortolì,200,9.6572,39.9256,84.02,87.84,84.02,84.02,1008.0,61.0,17.27,230.0,0.0,1.0,6733.0,IT,1627705137.0,1627756584.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750075.0,18000.0,1486321.0,Yar-Sale,200,70.8333,66.8333,48.92,46.98,48.92,48.92,1005.0,83.0,4.97,237.0,48.0,,,RU,1627681595.0,1627750762.0,1005.0,1005.0,5.06,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750076.0,-36000.0,5847411.0,Kahului,200,-156.47,20.8947,74.46,75.24,70.86,75.22,1017.0,77.0,14.97,50.0,1.0,1.0,7879.0,US,1627747182.0,1627794277.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750077.0,-25200.0,5955902.0,Fort Nelson,200,-122.7002,58.8053,67.59,67.05,67.59,67.59,1020.0,64.0,4.61,200.0,1.0,1.0,986.0,CA,1627732682.0,1627792569.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627749995.0,32400.0,1835848.0,Seoul,200,126.9778,37.5683,80.11,84.2,79.21,80.2,1000.0,78.0,3.44,250.0,0.0,1.0,8105.0,KR,1627763743.0,1627814461.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750079.0,18000.0,1337618.0,Manadhoo,200,73.3833,5.7667,82.29,88.45,82.29,82.29,1014.0,76.0,11.97,297.0,86.0,,,MV,1627693297.0,1627737836.0,1014.0,1014.0,13.29,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750081.0,28800.0,2063042.0,Port Hedland,200,118.5667,-20.3167,64.45,63.18,64.45,64.45,1015.0,55.0,9.22,200.0,3.0,1.0,9585.0,AU,1627770958.0,1627811282.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750082.0,-14400.0,6096551.0,Pangnirtung,200,-65.7125,66.1451,51.8,50.54,51.8,51.8,1011.0,82.0,10.36,260.0,75.0,1.0,968.0,CA,1627715048.0,1627782849.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750083.0,16200.0,1139085.0,Jurm,200,70.8342,36.8648,70.0,68.72,70.0,70.0,1011.0,43.0,3.29,296.0,5.0,,,AF,1627690868.0,1627741488.0,1011.0,846.0,4.41,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750084.0,25200.0,1154689.0,Ko Samui,200,99.9357,9.5357,82.85,90.03,82.85,82.85,1010.0,77.0,20.04,259.0,100.0,,,TH,1627686617.0,1627731771.0,1010.0,1009.0,22.35,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750086.0,28800.0,2074865.0,Carnarvon,200,113.6333,-24.8667,53.67,51.33,53.67,53.67,1020.0,55.0,8.05,130.0,40.0,1.0,9505.0,AU,1627772555.0,1627812053.0,,,,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",stations,6437.0,1627750087.0,-25200.0,6111862.0,Port Hardy,200,-127.4199,50.6996,59.18,58.93,55.4,59.18,1020.0,88.0,4.61,30.0,90.0,1.0,1011.0,CA,1627736136.0,1627791380.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750076.0,7200.0,3174050.0,Province of Mantua,200,10.7833,45.1667,88.68,93.43,84.34,93.09,1004.0,53.0,1.9,68.0,7.0,2.0,2031259.0,IT,1627704032.0,1627757148.0,1004.0,1002.0,12.1,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750089.0,28800.0,6620339.0,Karratha,200,116.8463,-20.7377,65.26,63.52,65.26,65.26,1016.0,43.0,11.36,167.0,3.0,,,AU,1627771408.0,1627811658.0,1016.0,1014.0,20.76,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750090.0,18000.0,1505526.0,Irbit,200,63.071,57.6705,63.63,63.59,63.63,63.63,1007.0,83.0,7.09,154.0,100.0,,,RU,1627688436.0,1627747646.0,1007.0,999.0,20.04,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750092.0,-10800.0,3450188.0,Santa Isabel,200,-46.2214,-23.3156,62.91,60.87,58.57,64.36,1026.0,42.0,6.87,84.0,74.0,1.0,8379.0,BR,1627724394.0,1627764148.0,1026.0,950.0,10.09,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750093.0,36000.0,2092164.0,Lorengau,200,147.2712,-2.0226,79.93,79.93,79.93,79.93,1009.0,79.0,3.65,231.0,97.0,,,PG,1627762580.0,1627805883.0,1009.0,1009.0,4.59,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627749918.0,43200.0,2127202.0,Anadyr,200,177.4833,64.75,39.0,36.16,39.0,39.7,1002.0,86.0,4.0,30.0,75.0,2.0,47746.0,RU,1627744162.0,1627809799.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627749917.0,10800.0,636947.0,Siilinjärvi,200,27.6667,63.0833,68.02,67.53,68.02,68.02,996.0,64.0,4.61,230.0,0.0,1.0,1345.0,FI,1627694607.0,1627758470.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750096.0,-18000.0,3530617.0,Cintalapa,200,-93.7272,16.6951,80.55,83.7,80.55,80.55,1016.0,69.0,8.88,7.0,92.0,,,MX,1627732498.0,1627778846.0,1016.0,953.0,13.29,,
"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,2000.0,1627750098.0,19800.0,1264527.0,Chennai,200,80.2785,13.0878,78.78,78.78,78.78,78.78,1009.0,94.0,2.3,0.0,75.0,1.0,9218.0,IN,1627691039.0,1627736784.0,,,,,0.11
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750099.0,36000.0,2013258.0,Vrangel',200,133.0839,42.7297,74.21,75.56,74.21,74.21,1004.0,90.0,20.47,86.0,57.0,,,RU,1627761529.0,1627813743.0,1004.0,1003.0,30.44,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750101.0,3600.0,2400547.0,Gamba,200,10.0,-2.65,74.86,75.43,74.86,74.86,1014.0,72.0,8.61,212.0,29.0,,,GA,1627709178.0,1627752379.0,1014.0,1010.0,10.56,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750102.0,25200.0,1571058.0,Phan Thiet,200,108.1,10.9333,79.32,79.32,79.32,79.32,1008.0,86.0,9.62,260.0,46.0,,,VN,1627684542.0,1627729928.0,1008.0,1007.0,17.18,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750104.0,10800.0,510911.0,Pervomayskiy,200,40.2871,53.2485,78.13,77.95,78.13,78.13,1009.0,49.0,7.67,290.0,30.0,2.0,2036424.0,RU,1627695230.0,1627751789.0,1009.0,991.0,16.69,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750105.0,-14400.0,6138360.0,Saint-Honoré,200,-71.0824,48.5334,59.7,58.8,53.85,62.29,1010.0,73.0,11.5,270.0,100.0,2.0,2011352.0,CA,1627723063.0,1627777411.0,,,17.27,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750106.0,10800.0,49747.0,Oddur,200,43.8894,4.1213,83.12,81.72,83.12,83.12,1014.0,34.0,14.79,214.0,95.0,,,SO,1627700508.0,1627744782.0,1014.0,959.0,24.83,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750107.0,10800.0,490391.0,Sosnogorsk,200,53.8817,63.6023,59.22,59.45,59.22,59.22,996.0,98.0,8.14,156.0,100.0,,,RU,1627688008.0,1627752485.0,996.0,985.0,24.11,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750108.0,28800.0,1735199.0,Sungai Besar,200,100.9867,3.6746,82.06,90.27,82.06,82.45,1011.0,85.0,4.76,10.0,71.0,2.0,265579.0,MY,1627773242.0,1627817437.0,1011.0,1010.0,5.46,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,8000.0,1627750110.0,28800.0,1735106.0,George Town,200,100.3354,5.4112,79.34,79.34,77.9,80.55,1012.0,86.0,5.99,350.0,20.0,2.0,2037578.0,MY,1627773261.0,1627817730.0,,,0.0,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750111.0,18000.0,610091.0,Chingirlau,200,54.0814,51.095,81.79,80.67,81.79,81.79,1010.0,34.0,5.21,341.0,77.0,,,KZ,1627692442.0,1627747956.0,1010.0,998.0,5.57,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750112.0,7200.0,3356264.0,Keetmanshoop,200,18.1333,-26.5833,74.32,72.01,74.32,74.32,1030.0,12.0,10.36,50.0,0.0,1.0,2264.0,NA,1627709265.0,1627748387.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750113.0,19800.0,1261234.0,Nohar,200,74.7667,29.1833,90.41,99.52,90.41,90.41,998.0,58.0,9.26,131.0,34.0,,,IN,1627690840.0,1627739629.0,998.0,977.0,11.39,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627749911.0,-18000.0,5017822.0,Bemidji,200,-94.8803,47.4736,78.24,77.88,73.26,79.18,1019.0,45.0,14.97,350.0,1.0,1.0,3448.0,US,1627728989.0,1627782908.0,,,24.16,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750116.0,7200.0,2562250.0,Żurrieq,200,14.4742,35.8311,92.71,101.25,92.71,92.71,1011.0,52.0,3.44,0.0,0.0,1.0,6861.0,MT,1627704536.0,1627754872.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750118.0,7200.0,964712.0,Plettenberg Bay,200,23.3716,-34.0527,60.67,59.02,60.67,60.67,1024.0,55.0,2.64,336.0,59.0,,,ZA,1627708797.0,1627746341.0,1024.0,1013.0,2.68,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750119.0,-18000.0,3580477.0,West Bay,200,-81.4167,19.3667,89.67,100.02,89.06,89.67,1017.0,62.0,13.8,120.0,20.0,1.0,7265.0,KY,1627729305.0,1627776130.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750125.0,-21600.0,3985710.0,Cabo San Lucas,200,-109.9124,22.8909,92.77,105.37,83.14,94.6,897.0,63.0,4.0,89.0,56.0,2.0,2004005.0,MX,1627735818.0,1627783295.0,,,10.0,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750126.0,0.0,2409914.0,Bonthe,200,-12.505,7.5264,74.59,75.97,74.59,74.59,1015.0,90.0,12.35,262.0,100.0,,,SL,1627713770.0,1627758589.0,1015.0,1014.0,18.54,,0.48
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750128.0,7200.0,88319.0,Benghazi,200,20.0667,32.1167,85.41,89.98,85.41,85.41,1011.0,60.0,12.28,350.0,0.0,,,LY,1627703645.0,1627753079.0,1011.0,1010.0,15.99,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750129.0,7200.0,350550.0,Qena,200,32.7183,26.1615,102.31,97.2,102.31,102.31,1003.0,11.0,10.92,294.0,16.0,1.0,2516.0,EG,1627701253.0,1627749399.0,1003.0,994.0,17.45,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,3871.0,1627750131.0,28800.0,1732945.0,Cukai,200,103.4167,4.25,80.28,85.59,78.1,80.55,1010.0,85.0,1.95,185.0,62.0,2.0,265580.0,MY,1627772613.0,1627816899.0,1010.0,1009.0,3.24,,0.13
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,4867.0,1627750132.0,43200.0,2180815.0,Tuatapere,200,167.6833,-46.1333,47.82,47.82,47.82,47.82,1011.0,98.0,2.66,221.0,100.0,2.0,2008959.0,NZ,1627762178.0,1627796487.0,1011.0,1008.0,3.87,,0.17
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750108.0,36000.0,2122605.0,Okhotsk,200,143.3,59.3833,54.01,52.74,54.01,54.01,1011.0,77.0,4.92,309.0,5.0,,,RU,1627755058.0,1627815311.0,1011.0,1010.0,5.99,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750135.0,0.0,2295517.0,Savelugu,200,-0.8253,9.6244,74.46,75.79,74.46,74.46,1013.0,89.0,5.66,246.0,100.0,,,GH,1627710795.0,1627755957.0,1013.0,994.0,12.37,,0.31
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750136.0,18000.0,493160.0,Sibay,200,58.6658,52.7181,69.48,69.42,69.48,69.48,1011.0,70.0,8.61,213.0,79.0,,,RU,1627690949.0,1627747248.0,1011.0,968.0,18.21,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750137.0,3600.0,2963295.0,Killybegs,200,-8.45,54.6333,58.71,57.67,58.71,59.45,1011.0,72.0,11.18,343.0,98.0,1.0,1555.0,IE,1627706567.0,1627763845.0,1011.0,1008.0,12.88,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750138.0,36000.0,2156404.0,Mudgee,200,149.5871,-32.5943,47.41,47.41,46.45,57.78,1010.0,93.0,2.3,50.0,40.0,1.0,9547.0,AU,1627764712.0,1627802640.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750140.0,7200.0,908913.0,Luwingu,200,29.9271,-10.2621,66.06,64.06,66.06,66.06,1019.0,36.0,7.23,108.0,0.0,,,ZM,1627705003.0,1627746988.0,1019.0,870.0,24.23,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750141.0,7200.0,919009.0,Chingola,200,27.8838,-12.529,63.86,61.88,63.86,63.86,1020.0,41.0,5.64,113.0,3.0,,,ZM,1627705678.0,1627747294.0,1020.0,871.0,11.88,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750142.0,-3600.0,3374210.0,São Filipe,200,-24.4956,14.8961,76.51,77.81,76.51,76.51,1014.0,84.0,9.51,13.0,56.0,,,CV,1627716035.0,1627762079.0,1014.0,1003.0,12.03,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750143.0,-14400.0,3437443.0,Pozo Colorado,200,-58.7972,-23.4923,71.35,68.94,71.35,71.35,1022.0,16.0,4.27,94.0,100.0,,,PY,1627727427.0,1627767151.0,1022.0,1010.0,5.88,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750144.0,28800.0,1529484.0,Kumul,200,93.45,42.8,82.89,81.05,82.89,82.89,1002.0,29.0,12.77,27.0,100.0,,,CN,1627771037.0,1627823259.0,1002.0,922.0,16.91,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750146.0,7200.0,89113.0,Ajdabiya,200,20.2263,30.7554,86.9,89.26,86.9,86.9,1010.0,50.0,19.15,330.0,0.0,,,LY,1627703762.0,1627752886.0,1010.0,1010.0,29.93,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750147.0,7200.0,86049.0,Jalu,200,21.5482,29.0331,102.38,97.02,102.38,102.38,1007.0,10.0,8.28,349.0,0.0,,,LY,1627703634.0,1627752379.0,1007.0,1003.0,9.51,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750149.0,28800.0,1817968.0,Anshun,200,105.9333,26.25,64.27,64.17,64.27,64.27,1006.0,80.0,5.37,276.0,100.0,,,CN,1627770097.0,1627818207.0,1006.0,858.0,8.23,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750152.0,14400.0,286987.0,Nizwá,200,57.5333,22.9333,98.83,99.32,98.83,98.83,1003.0,28.0,2.62,210.0,49.0,,,OM,1627695615.0,1627743126.0,1003.0,948.0,4.7,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627750153.0,28800.0,2038650.0,Anda,200,125.3167,46.4,71.17,72.54,71.17,71.17,996.0,97.0,8.68,185.0,44.0,,,CN,1627762772.0,1627816229.0,996.0,979.0,17.72,,1.7
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750154.0,34200.0,2059470.0,Victor Harbor,200,138.6167,-35.5667,50.0,47.01,49.46,51.19,1009.0,79.0,7.4,278.0,100.0,2.0,2005401.0,AU,1627767680.0,1627804936.0,1009.0,1009.0,9.82,,
